datetime,PM2.5,O3,TEMPERATURE,PRESSURE,DEWPOINT,RAIN
8/6/2015 4:00,19,101,20.9,1000.9,19.2,0
8/6/2015 5:00,26,88,21.2,1001.4,19.1,0
8/6/2015 6:00,42,74,21.4,1001.8,18.2,0
8/6/2015 7:00,23,53,22.2,1002.3,17.8,0
8/6/2015 8:00,18,68,23,1002.8,18.1,0
8/6/2015 9:00,14,79,23.9,1003.2,18.3,0
8/6/2015 10:00,12,86,25.2,1003.5,18.4,0
8/6/2015 11:00,6,107,26.7,1003.4,18.6,0
8/6/2015 12:00,48,134,28.3,1003.1,19.2,0
8/6/2015 13:00,69,149,29.1,1003,20,0
8/6/2015 14:00,84,189,30.1,1002.5,21.2,0
8/6/2015 15:00,94,233,30.1,1002.5,20.9,0
8/6/2015 16:00,96,241,30.1,1002.2,21.2,0
8/6/2015 17:00,119,204,29.8,1002,22,0
8/6/2015 18:00,116,186,29.6,1002.1,21.8,0
8/6/2015 19:00,111,158,29.1,1002.9,21.3,0
8/6/2015 20:00,100,142,28.1,1003.7,21.6,0
8/6/2015 21:00,97,112,27.3,1004.7,22,0
8/6/2015 22:00,99,109,27,1005.1,21.7,0
8/6/2015 23:00,97,96,26.4,1005.6,21.8,0
8/7/2015 0:00,73,101,25.5,1006,21.8,0
8/7/2015 1:00,67,98,25,1006.2,21.9,0
8/7/2015 2:00,94,88,24.4,1006.2,21.9,0
8/7/2015 3:00,104,86,23.8,1006.7,22.4,0
8/7/2015 4:00,132,91,23.6,1006.6,22.2,0
8/7/2015 5:00,136,27,23.3,1007,22.5,0
8/7/2015 6:00,126,22,23.7,1007.6,22.5,0
8/7/2015 7:00,114,34,24.1,1008.1,22.7,0
8/7/2015 8:00,101,31,24.6,1008.4,22.7,0
8/7/2015 9:00,103,47,25.8,1008.5,23.3,0
8/7/2015 10:00,118,59,26.8,1008.7,23.5,0
8/7/2015 11:00,111,109,27.7,1008.8,22.9,0
8/7/2015 12:00,105,151,29,1008.5,23.2,0
8/7/2015 13:00,103,173,29.8,1007.6,23.5,0
8/7/2015 14:00,102,190,30,1007,23.2,0
8/7/2015 15:00,98,193,30.4,1006.5,22,0
8/7/2015 16:00,87,186,30.2,1006.7,22.6,0
8/7/2015 17:00,88,180,29.9,1006.6,21.8,0
8/7/2015 18:00,94,175,24.6,1006.6,21.9,4.3
8/7/2015 19:00,87,172,22.5,1008.2,19.5,6.9
8/7/2015 20:00,54,146,19.7,1010.5,18.7,36.6
8/7/2015 21:00,3,119,20.2,1010.3,19.4,0.3
8/7/2015 22:00,21,85,20.4,1010.8,19.1,0.4
8/7/2015 23:00,28,65,19.8,1010.7,18.8,0.1
8/8/2015 0:00,43,55,19.4,1010.2,18.7,0
8/8/2015 1:00,47,45,19.5,1010.1,18.8,0
8/8/2015 2:00,10,33,19.5,1009.8,19,0
8/8/2015 3:00,19,38,19.4,1009.6,18.9,0
8/8/2015 4:00,41,34,19.6,1009.6,18.6,0
8/8/2015 5:00,47,50,19.3,1009.3,18.6,0
8/8/2015 6:00,3,36,19.5,1009.8,18.8,0
8/8/2015 7:00,27,36,20.6,1009.9,18.9,0
8/8/2015 8:00,13,27,22.6,1009.9,19.2,0
8/8/2015 9:00,34,46,23.8,1010.1,18.9,0
8/8/2015 10:00,23,75,25.1,1010.1,18.5,0
8/8/2015 11:00,30,100,26.1,1010.1,18.8,0
8/8/2015 12:00,23,132,27.6,1009.6,17.7,0
8/8/2015 13:00,28,160,29.3,1009,19,0
8/8/2015 14:00,37,181,29.9,1008.2,19.6,0
8/8/2015 15:00,51,224,31.1,1007,18.1,0
8/8/2015 16:00,49,204,31.5,1006.6,20.1,0
8/8/2015 17:00,44,207,31.3,1006.5,19.6,0
8/8/2015 18:00,41,201,31,1006.3,19.7,0
8/8/2015 19:00,52,164,28.4,1006.8,20.7,0
8/8/2015 20:00,58,138,27,1007.1,21.5,0
8/8/2015 21:00,72,104,25.5,1007.6,22.4,0
8/8/2015 22:00,91,77,24.4,1007.5,22.3,0
8/8/2015 23:00,86,65,23.8,1007.7,22.2,0
8/9/2015 0:00,92,57,23.8,1007.6,22.6,0
8/9/2015 1:00,86,48,23.6,1007.5,22.6,0
8/9/2015 2:00,98,30,23.7,1007.5,21.8,0
8/9/2015 3:00,108,30,23.1,1007,21.7,0
8/9/2015 4:00,84,21,23.1,1006.5,20.6,0
8/9/2015 5:00,72,41,22.3,1006.6,20.8,0
8/9/2015 6:00,52,42,21.9,1006.7,20.7,0
8/9/2015 7:00,31,44,23.7,1006.8,20.2,0
8/9/2015 8:00,41,69,25.4,1007.3,20.4,0
8/9/2015 9:00,32,87,27.1,1007.4,20.4,0
8/9/2015 10:00,44,114,28.6,1007.6,19,0
8/9/2015 11:00,35,138,29.9,1007.4,20.2,0
8/9/2015 12:00,39,165,31.4,1007.1,19.4,0
8/9/2015 13:00,40,192,32.4,1006.7,20.3,0
8/9/2015 14:00,47,245,33,1006,18.8,0
8/9/2015 15:00,63,287,33.6,1005.2,19.7,0
8/9/2015 16:00,58,258,33.8,1004.6,17.9,0
8/9/2015 17:00,47,233,33.7,1004.3,20.1,0
8/9/2015 18:00,42,218,33.3,1004.2,20.1,0
8/9/2015 19:00,47,193,31.8,1004.7,22.5,0
8/9/2015 20:00,55,134,28.1,1005.1,22.6,0
8/9/2015 21:00,62,98,26.9,1005.6,22.3,0
8/9/2015 22:00,74,111,26.7,1005.7,23,0
8/9/2015 23:00,71,78,26.5,1005.8,23.4,0
8/10/2015 0:00,86,60,25.8,1005.8,23.5,0
8/10/2015 1:00,104,51,25.1,1005.9,23,0
8/10/2015 2:00,79,10,24.5,1005.8,23.1,0
8/10/2015 3:00,83,6,24.2,1005.7,22.8,0
8/10/2015 4:00,71,8,24.2,1005.8,21.7,0
8/10/2015 5:00,82,50,24.3,1005.8,20.8,0
8/10/2015 6:00,46,60,23.9,1006.5,20.6,0
8/10/2015 7:00,35,65,25.1,1006.7,20.6,0
8/10/2015 8:00,37,83,26.8,1006.9,19.9,0
8/10/2015 9:00,60,88,28.6,1007.1,19.5,0
8/10/2015 10:00,37,116,29.9,1007,19.9,0
8/10/2015 11:00,23,142,31.2,1006.6,18.2,0
8/10/2015 12:00,13,158,32.1,1005.9,19,0
8/10/2015 13:00,17,203,33,1005.1,20.2,0
8/10/2015 14:00,20,200,33.5,1004.4,18,0
8/10/2015 15:00,23,201,34.1,1003.7,16.9,0
8/10/2015 16:00,18,182,34.9,1003.3,15.8,0
8/10/2015 17:00,20,185,34.8,1003.2,16.6,0
8/10/2015 18:00,23,200,33.7,1003.4,17.4,0
8/10/2015 19:00,27,189,31.4,1003.6,19.1,0
8/10/2015 20:00,28,153,28.4,1004,18.2,0
8/10/2015 21:00,39,87,28.9,1004.6,20.1,0
8/10/2015 22:00,55,80,28.2,1005.1,22.2,0
8/10/2015 23:00,66,69,27.9,1005.3,21.7,0
8/11/2015 0:00,88,107,26,1005.4,22.9,0
8/11/2015 1:00,119,99,25.7,1005.2,22.8,0
8/11/2015 2:00,173,95,26,1005.5,23.1,0
8/11/2015 3:00,156,88,25.8,1005.5,22.9,0
8/11/2015 4:00,138,77,26,1005.3,22.1,0
8/11/2015 5:00,148,67,25.3,1005.4,22.2,0
8/11/2015 6:00,117,46,25.8,1006,21.7,0
8/11/2015 7:00,105,27,26.1,1006,21.1,0
8/11/2015 8:00,85,23,27.7,1006.2,21.5,0
8/11/2015 9:00,103,66,28.6,1006,21.6,0
8/11/2015 10:00,119,131,29.1,1005.9,21.8,0
8/11/2015 11:00,103,155,30.8,1005.4,22.7,0
8/11/2015 12:00,103,203,31.7,1004.9,22.1,0
8/11/2015 13:00,89,268,32.9,1004.2,21.1,0
8/11/2015 14:00,81,309,33.6,1003.2,20.7,0
8/11/2015 15:00,71,314,33.5,1002.5,19.9,0
8/11/2015 16:00,60,265,33.9,1002.2,19.2,0
8/11/2015 17:00,50,204,30.9,1002.3,20.5,0.2
8/11/2015 18:00,45,184,31.3,1002.2,20.3,0
8/11/2015 19:00,84,211,31.3,1002.4,20.9,0
8/11/2015 20:00,96,184,30.9,1002.7,21.1,0
8/11/2015 21:00,89,149,29.3,1003.3,22.5,0
8/11/2015 22:00,87,118,29.4,1003.2,21.6,0
8/11/2015 23:00,82,134,28.8,1003.3,21.3,0
8/12/2015 0:00,82,120,28.1,1003.5,20.9,0
8/12/2015 1:00,93,93,27.5,1003.5,21.3,0
8/12/2015 2:00,99,83,26.9,1003.3,21.4,0
8/12/2015 3:00,94,66,25.2,1003.1,22.1,0
8/12/2015 4:00,119,42,24.5,1003,22.6,0
8/12/2015 5:00,95,31,24.1,1003.1,22.9,0
8/12/2015 6:00,108,25,24.4,1003.1,22.3,0
8/12/2015 7:00,117,39,25.2,1003.7,22.1,0
8/12/2015 8:00,97,63,26.8,1003.7,22.2,0
8/12/2015 9:00,107,106,28.6,1003.4,22.6,0
8/12/2015 10:00,74,160,30.9,1003.2,22.8,0
8/12/2015 11:00,62,195,31.8,1003,22.2,0
8/12/2015 12:00,68,231,33.2,1002.2,22,0
8/12/2015 13:00,56,240,34.7,1001.5,19.1,0
8/12/2015 14:00,51,222,35.4,1000.8,17.1,0
8/12/2015 15:00,44,211,35.5,1000.2,17.2,0
8/12/2015 16:00,63,225,35.6,999.7,17.3,0
8/12/2015 17:00,66,226,35,999.6,16.8,0
8/12/2015 18:00,71,239,33.9,999.4,19.6,0
8/12/2015 19:00,81,237,32.5,999.8,21.4,0
8/12/2015 20:00,88,195,31.6,1000.3,21.5,0
8/12/2015 21:00,99,178,30.8,1000.9,21.6,0
8/12/2015 22:00,101,162,30.1,1000.9,21.5,0
8/12/2015 23:00,106,136,29.3,1000.9,21.5,0
8/13/2015 0:00,110,122,28.4,1001,21.2,0
8/13/2015 1:00,99,110,26.7,1001.1,21.7,0
8/13/2015 2:00,116,85,26.5,1001,21.5,0
8/13/2015 3:00,106,60,25.8,1000.8,21.7,0
8/13/2015 4:00,120,41,24.5,1000.9,21.8,0
8/13/2015 5:00,85,28,23.8,1001,21.9,0
8/13/2015 6:00,103,26,24.2,1001.6,21.7,0
8/13/2015 7:00,132,21,25,1001.7,21.9,0
8/13/2015 8:00,132,36,26.4,1001.6,22,0
8/13/2015 9:00,109,67,27.8,1001.3,22.1,0
8/13/2015 10:00,122,107,29,1001,22.5,0
8/13/2015 11:00,132,170,30.2,1000.4,22.4,0
8/13/2015 12:00,131,239,31.2,999.7,23.1,0
8/13/2015 13:00,142,297,32.9,999.1,23,0
8/13/2015 14:00,125,313,33.8,998.3,21.6,0
8/13/2015 15:00,94,273,34.3,997.8,19.9,0
8/13/2015 16:00,97,278,34.5,997.3,20.8,0
8/13/2015 17:00,90,262,34,997.1,18.9,0
8/13/2015 18:00,107,286,32.8,996.8,21,0
8/13/2015 19:00,108,249,32,997.1,21.2,0
8/13/2015 20:00,103,219,31.4,997.3,21.3,0
8/13/2015 21:00,94,180,30.9,997.8,20.8,0
8/13/2015 22:00,94,143,30.4,997.7,20.3,0
8/13/2015 23:00,89,124,30,997.8,20.3,0
8/14/2015 0:00,94,114,29.3,997.6,21,0
8/14/2015 1:00,102,99,28.5,997.8,21.3,0
8/14/2015 2:00,89,94,27.7,998.1,21.5,0
8/14/2015 3:00,100,71,27.7,998.2,22.2,0
8/14/2015 4:00,115,37,25.8,998.4,22.3,0
8/14/2015 5:00,132,14,25.2,998.6,22.3,0
8/14/2015 6:00,139,7,24.1,998.9,22.4,0
8/14/2015 7:00,136,19,25.6,999.1,22.5,0
8/14/2015 8:00,58,63,29,999.3,16.5,0
8/14/2015 9:00,20,107,29.9,999.3,15.6,0
8/14/2015 10:00,3,123,30.8,999.4,16,0
8/14/2015 11:00,18,121,31,999.4,14.6,0
8/14/2015 12:00,18,117,31.8,999.3,13.1,0
8/14/2015 13:00,19,118,31,999.3,12.4,0
8/14/2015 14:00,21,118,30.9,999.2,12.3,0
8/14/2015 15:00,23,120,31.1,999.1,12.5,0
8/14/2015 16:00,28,126,31.3,998.5,12.6,0
8/14/2015 17:00,34,127,31.3,998,14,0
8/14/2015 18:00,32,123,31.2,997.8,12.5,0
8/14/2015 19:00,32,105,28.3,998.3,16.9,0
8/14/2015 20:00,31,102,25.6,999.2,15.6,0
8/14/2015 21:00,54,74,25.7,999.8,16.3,0
8/14/2015 22:00,48,50,26.8,1000,15.5,0
8/14/2015 23:00,60,78,25,1000.1,17,0
8/15/2015 0:00,75,96,23.9,1000.3,19.4,0
8/15/2015 1:00,61,79,24.1,1000.3,19,0
8/15/2015 2:00,66,45,23.1,1000.3,17.6,0
8/15/2015 3:00,51,25,23.4,1000.4,16.7,0
8/15/2015 4:00,30,22,23.1,1000.4,16.6,0
8/15/2015 5:00,23,25,23.2,1000.9,16.3,0
8/15/2015 6:00,24,16,23,1001.6,15.8,0
8/15/2015 7:00,28,47,24,1002.1,16.3,0
8/15/2015 8:00,33,49,25.7,1002.3,15.7,0
8/15/2015 9:00,42,53,28.2,1002.4,15.5,0
8/15/2015 10:00,19,78,29.3,1002.5,13.9,0
8/15/2015 11:00,10,104,30.9,1002.3,12.3,0
8/15/2015 12:00,9,127,31.9,1001.5,11.7,0
8/15/2015 13:00,11,154,32.7,1001,12.3,0
8/15/2015 14:00,12,152,33.2,1000.3,11.7,0
8/15/2015 15:00,5,153,33.8,999.8,12.2,0
8/15/2015 16:00,6,145,34.1,999.4,13,0
8/15/2015 17:00,8,145,34,999.2,11.2,0
8/15/2015 18:00,9,151,33.1,999.3,13.2,0
8/15/2015 19:00,16,170,31.4,999.7,15,0
8/15/2015 20:00,19,146,31.3,1000.3,11.7,0
8/15/2015 21:00,23,124,29.6,1001,14.6,0
8/15/2015 22:00,25,101,29,1001,14.8,0
8/15/2015 23:00,25,99,29,1001.2,15.2,0
8/16/2015 0:00,11,87,27.3,1001.2,16,0
8/16/2015 1:00,22,57,25.4,1001,17.1,0
8/16/2015 2:00,16,42,24,1001.2,17.5,0
8/16/2015 3:00,37,25,23,1001.4,17.2,0
8/16/2015 4:00,28,4,22.4,1001.5,17.1,0
8/16/2015 5:00,35,3,21.7,1001.6,16.6,0
8/16/2015 6:00,20,4,21.2,1001.8,17,0
8/16/2015 7:00,19,28,23.8,1002,15.3,0
8/16/2015 8:00,21,54,24.9,1002.3,16.3,0
8/16/2015 9:00,11,82,26.4,1002.5,16.3,0
8/16/2015 10:00,18,126,28.4,1002.5,17,0
8/16/2015 11:00,25,182,30.2,1002.2,16.2,0
8/16/2015 12:00,20,231,31.5,1001.7,17.4,0
8/16/2015 13:00,27,274,33.1,1001.1,17.3,0
8/16/2015 14:00,33,316,34.4,1000.2,17.2,0
8/16/2015 15:00,32,355,35.2,999.8,17,0
8/16/2015 16:00,45,300,35.1,999.4,16.4,0
8/16/2015 17:00,31,255,34.3,999.4,17.1,0
8/16/2015 18:00,38,247,33.5,999.5,17.6,0
8/16/2015 19:00,74,249,32.3,1000,19.2,0
8/16/2015 20:00,89,229,31.6,1000.6,19.9,0
8/16/2015 21:00,71,177,31.2,1001.1,18.9,0
8/16/2015 22:00,71,146,30.5,1001.1,18.9,0
8/16/2015 23:00,67,146,29.8,1001,19.2,0
8/17/2015 0:00,77,139,29.2,1000.7,19.2,0
8/17/2015 1:00,67,121,28.8,1000.6,19.1,0
8/17/2015 2:00,60,103,27.3,1000.5,19.4,0
8/17/2015 3:00,73,91,25,1000.4,19.8,0
8/17/2015 4:00,60,66,26.7,1000.6,19.1,0
8/17/2015 5:00,90,51,26.1,1000.7,19.2,0
8/17/2015 6:00,100,37,25.3,1001.3,19.4,0
8/17/2015 7:00,91,27,25.8,1001.7,19.7,0
8/17/2015 8:00,73,40,27.2,1002,19.5,0
8/17/2015 9:00,92,85,28.5,1002.4,20.5,0
8/17/2015 10:00,84,117,29.3,1003,19.3,0
8/17/2015 11:00,90,167,30.2,1003,20.7,0
8/17/2015 12:00,73,193,31.6,1002.4,19.3,0
8/17/2015 13:00,61,188,31.6,1001.8,18.2,0
8/17/2015 14:00,79,219,33,1001.7,18.8,0
8/17/2015 15:00,63,231,33,1001.1,19.5,0
8/17/2015 16:00,62,218,33.9,1000.7,15.8,0
8/17/2015 17:00,61,212,32.8,1000.9,17.8,0
8/17/2015 18:00,64,206,31.7,1000.9,19.3,0
8/17/2015 19:00,75,192,29.1,1001.6,16,0
8/17/2015 20:00,64,152,28.7,1002.5,16.3,0
8/17/2015 21:00,62,125,28.4,1002.7,16.7,0
8/17/2015 22:00,61,92,28.8,1002.8,19.7,0
8/17/2015 23:00,85,86,28.3,1003.2,20.8,0
8/18/2015 0:00,95,91,28.1,1003.7,21.9,0
8/18/2015 1:00,81,89,26.7,1004,20.5,0
8/18/2015 2:00,89,89,25.2,1004.4,19.3,0
8/18/2015 3:00,82,92,24.9,1004.7,20.2,0
8/18/2015 4:00,78,67,24.5,1005.1,17.5,0
8/18/2015 5:00,64,55,23.8,1005.6,16.3,0
8/18/2015 6:00,36,110,23.4,1006.2,16,0
8/18/2015 7:00,33,108,23.9,1006.6,16.2,0
8/18/2015 8:00,35,98,24.6,1006.1,16.8,0
8/18/2015 9:00,27,86,24.8,1007,17,0
8/18/2015 10:00,51,70,25.2,1007.6,17.9,0
8/18/2015 11:00,64,49,26.7,1007.7,19.3,0
8/18/2015 12:00,120,77,28.6,1007.3,17.5,0
8/18/2015 13:00,100,138,29.2,1006.3,17.1,0
8/18/2015 14:00,51,187,30.2,1005.9,17.6,0
8/18/2015 15:00,37,189,30.3,1005.7,15.2,0
8/18/2015 16:00,33,161,28.6,1005.7,17.5,0
8/18/2015 17:00,30,140,27,1006.4,17.8,0
8/18/2015 18:00,36,137,27.4,1005.9,15.1,0
8/18/2015 19:00,33,132,27.4,1005.1,14.8,0
8/18/2015 20:00,19,130,26.4,1006.4,16.6,0
8/18/2015 21:00,11,104,25.1,1006.7,17.6,0
8/18/2015 22:00,30,80,25.2,1006.7,17.1,0
8/18/2015 23:00,15,65,24.3,1006.6,17.3,0
8/19/2015 0:00,41,77,23.7,1006.6,17.7,0
8/19/2015 1:00,43,69,24.2,1006.2,17.7,0
8/19/2015 2:00,56,90,24.2,1006.8,17.9,0
8/19/2015 3:00,42,99,24.1,1007.1,17.8,0
8/19/2015 4:00,32,85,23.6,1007.3,18.5,0
8/19/2015 5:00,53,42,22.3,1007.8,19.5,0.1
8/19/2015 6:00,44,49,22.2,1008.5,20.3,0.1
8/19/2015 7:00,49,30,22.2,1008.9,19.7,0
8/19/2015 8:00,29,16,22.1,1008.3,20.4,0
8/19/2015 9:00,64,18,22.8,1007.7,20.1,0
8/19/2015 10:00,53,36,24.1,1007.7,19.8,0
8/19/2015 11:00,76,66,25,1007.7,20,0
8/19/2015 12:00,78,100,25.7,1007.5,19.1,0
8/19/2015 13:00,52,122,26.6,1007.1,19,0
8/19/2015 14:00,43,158,28.5,1006.5,17.1,0
8/19/2015 15:00,39,193,28.3,1005.3,18.1,0
8/19/2015 16:00,47,199,27.9,1005.5,18.6,0
8/19/2015 17:00,43,179,27.2,1005.4,19.3,0
8/19/2015 18:00,31,168,27.4,1004.9,18.9,0
8/19/2015 19:00,48,172,26.8,1005.5,19.2,0
8/19/2015 20:00,72,159,26.6,1006.3,19.7,0
8/19/2015 21:00,73,132,25.5,1006.7,20.3,0
8/19/2015 22:00,74,111,23.3,1006.9,17.1,0
8/19/2015 23:00,43,69,22.4,1006.6,17.5,0
8/20/2015 0:00,71,60,22.5,1006.9,16.5,0
8/20/2015 1:00,32,63,21.7,1006.1,16,0
8/20/2015 2:00,19,76,20.9,1005.8,16.3,0
8/20/2015 3:00,49,82,21.4,1005.7,16.4,0
8/20/2015 4:00,13,80,20.8,1005.5,16.6,0
8/20/2015 5:00,21,72,19.8,1005.5,16.4,0
8/20/2015 6:00,33,64,19.7,1005.5,16.7,0
8/20/2015 7:00,27,66,21.1,1005.7,16.5,0
8/20/2015 8:00,17,73,23,1005.7,17,0
8/20/2015 9:00,44,86,24.5,1005.6,17.5,0
8/20/2015 10:00,61,102,26.1,1005.6,18.8,0
8/20/2015 11:00,53,132,27.6,1004.9,18.6,0
8/20/2015 12:00,50,169,29.1,1004.2,17.6,0
8/20/2015 13:00,32,186,30.7,1003.3,15.5,0
8/20/2015 14:00,30,187,32.1,1002.5,14.7,0
8/20/2015 15:00,31,182,32.8,1001.8,12.9,0
8/20/2015 16:00,15,176,33.2,1001,12.8,0
8/20/2015 17:00,22,165,32.8,1000.7,13.4,0
8/20/2015 18:00,31,188,31.7,1000.4,15.2,0
8/20/2015 19:00,43,187,29.8,1000.9,18.3,0
8/20/2015 20:00,45,149,29.1,1001.5,18.5,0
8/20/2015 21:00,51,140,27.5,1002.4,19,0
8/20/2015 22:00,50,118,27.7,1002.6,14.3,0
8/20/2015 23:00,34,82,26.6,1003,13.7,0
8/21/2015 1:00,10,84,25.5,1003.5,13,0
8/21/2015 4:00,6,81,22.1,1003,12.1,0
8/21/2015 8:00,3,69,24.6,1003.2,13.8,0
8/21/2015 9:00,12,72,26.1,1003.1,12.5,0
8/21/2015 10:00,14,76,28.2,1002.8,12.5,0
8/21/2015 11:00,5,91,29.6,1001.9,11.6,0
8/21/2015 12:00,13,118,31.4,1000.9,13.2,0
8/21/2015 13:00,3,151,32.2,1000.2,11.4,0
8/21/2015 14:00,15,157,33,999.6,10.9,0
8/21/2015 15:00,8,159,32.6,999.2,11.2,0
8/21/2015 16:00,6,164,32.7,999,11.8,0
8/21/2015 17:00,18,163,33.5,998.7,12.5,0
8/21/2015 18:00,16,172,31.7,998.7,15.2,0
8/21/2015 19:00,22,173,30.4,999.1,15.7,0
8/21/2015 20:00,22,152,29.5,999.9,16,0
8/21/2015 21:00,26,121,28.9,1000.2,16.1,0
8/21/2015 22:00,28,93,27.7,1000.1,16.6,0
8/21/2015 23:00,27,89,27,1000.1,16.9,0
8/22/2015 0:00,48,56,26.2,1000.3,15.3,0
8/22/2015 1:00,34,40,25.4,1000.5,16.3,0
8/22/2015 2:00,22,42,24.9,1000.5,15.8,0
8/22/2015 3:00,9,35,24.2,1000.6,15.9,0
8/22/2015 4:00,19,27,23.3,1000.5,15.9,0
8/22/2015 5:00,8,32,22.9,1000.6,15.5,0
8/22/2015 6:00,27,34,22.2,1001.2,16,0
8/22/2015 7:00,24,30,24,1001.8,16.3,0
8/22/2015 8:00,3,49,25.4,1002,16,0
8/22/2015 9:00,10,60,27.1,1002.4,15.1,0
8/22/2015 10:00,13,78,28.4,1002.5,14.6,0
8/22/2015 12:00,7,114,30.2,1001.8,15.9,0
8/22/2015 13:00,5,123,30.6,1001.1,15.5,0
8/22/2015 14:00,5,126,31.5,1000.4,15,0
8/22/2015 15:00,3,129,31.7,999.7,14.8,0
8/22/2015 16:00,6,128,30.4,999.5,16.8,0
8/22/2015 17:00,7,122,29.1,1000.3,16,0
8/22/2015 18:00,7,113,28.6,999.6,14.8,0
8/22/2015 19:00,10,100,27,1001.1,16,0
8/22/2015 20:00,20,112,26.1,1002.2,17.5,0
8/22/2015 21:00,35,121,25,1002.9,18.9,0
8/22/2015 22:00,44,106,24.5,1003.2,18.9,0
8/22/2015 23:00,72,85,23.8,1003.7,18.7,0
8/23/2015 0:00,76,77,23.4,1004,18.3,0
8/23/2015 1:00,66,97,23.2,1004.2,17.4,0
8/23/2015 2:00,57,64,23.1,1003.6,17.8,0
8/23/2015 3:00,47,60,23.2,1003.5,17.4,0
8/23/2015 4:00,36,54,21.4,1004.2,18.8,0.1
8/23/2015 5:00,40,53,20.8,1004.1,18.7,1
8/23/2015 6:00,18,44,21.4,1004.5,18,0
8/23/2015 7:00,15,45,22,1005,17.6,0
8/23/2015 8:00,5,63,22.4,1005.4,17.5,0
8/23/2015 9:00,14,69,22.9,1005.8,17.6,0
8/23/2015 10:00,11,80,24.4,1005.9,18.8,0
8/23/2015 11:00,14,98,25.7,1005.9,18.9,0
8/23/2015 12:00,14,116,25.7,1005.3,18.1,0
8/23/2015 13:00,23,145,27.7,1004.9,19.2,0
8/23/2015 14:00,23,152,27.8,1004.9,17.9,0
8/23/2015 15:00,24,125,24.1,1005.1,16.4,0
8/23/2015 17:00,17,60,23.3,1005,17.3,0
8/23/2015 18:00,15,42,22.7,1005.2,17.2,0
8/23/2015 19:00,12,43,22.8,1005.7,17,0
8/23/2015 20:00,23,23,22,1006.4,17.1,0
8/23/2015 21:00,31,21,22.3,1006.6,16.6,0
8/23/2015 22:00,21,33,21.7,1007.1,16.9,0
8/23/2015 23:00,14,43,21.3,1007.2,17.3,0
8/24/2015 0:00,3,45,21.2,1007.3,17.6,0
8/24/2015 1:00,4,30,22.2,1007.2,17.3,0
8/24/2015 2:00,9,34,21.8,1007.3,17.8,0
8/24/2015 3:00,16,37,21.3,1007.1,17.7,0
8/24/2015 4:00,5,40,21.3,1007.1,17.5,0
8/24/2015 5:00,10,37,21.9,1007.1,17.1,0
8/24/2015 6:00,22,36,21.4,1007.8,17,0
8/24/2015 7:00,16,35,22.1,1008,17.2,0
8/24/2015 8:00,14,44,23.9,1008.3,17.4,0
8/24/2015 9:00,7,56,24.9,1008.4,17.1,0
8/24/2015 10:00,15,70,26.5,1008.3,17.6,0
8/24/2015 11:00,22,94,27.2,1008,15.9,0
8/24/2015 13:00,6,125,28,1006.9,16.3,0
8/24/2015 14:00,8,127,29.3,1006.2,15.8,0
8/24/2015 15:00,9,141,29.3,1005.8,14.7,0
8/24/2015 16:00,14,143,28.3,1005.4,15.6,0
8/24/2015 17:00,14,124,26.8,1005.1,15.5,0
8/24/2015 18:00,12,115,27.2,1005.3,15.6,0
8/24/2015 19:00,3,95,25.9,1005.9,16.4,0
8/24/2015 20:00,17,69,24.5,1006.3,17.5,0
8/24/2015 21:00,16,59,23.4,1007,18.1,0
8/24/2015 22:00,20,52,22.6,1006.9,18.2,0
8/24/2015 23:00,13,30,23.4,1006.8,18.7,0
8/25/2015 0:00,21,16,22.5,1007,18.7,0
8/25/2015 1:00,26,17,22.4,1006.7,18.6,0
8/25/2015 2:00,19,35,22.2,1006.5,18.6,0
8/25/2015 3:00,20,45,22.6,1006.5,17.7,0
8/25/2015 4:00,18,47,22.9,1006.5,16.7,0
8/25/2015 5:00,9,50,22.3,1006.6,16.6,0
8/25/2015 6:00,16,45,22.4,1006.9,16.4,0
8/25/2015 7:00,4,31,23.2,1007.2,16.3,0
8/25/2015 8:00,13,35,23.6,1007.5,16.9,0
8/25/2015 9:00,20,44,24.5,1007.9,17,0
8/25/2015 10:00,21,57,26.2,1007.9,17,0
8/25/2015 11:00,13,71,26.8,1007.3,16.1,0
8/25/2015 12:00,16,104,28.7,1006.3,15.6,0
8/25/2015 13:00,7,121,29.6,1005.4,15,0
8/25/2015 14:00,8,127,30.5,1004.8,15,0
8/25/2015 15:00,8,125,30.4,1004.3,14.5,0
8/25/2015 16:00,6,117,29.3,1003.8,14.3,0
8/25/2015 17:00,5,110,29.6,1004.1,15,0
8/25/2015 18:00,7,103,27.9,1004.1,15.9,0
8/25/2015 19:00,14,98,26.5,1004.8,17,0
8/25/2015 20:00,18,76,25.7,1005.5,16.5,0
8/25/2015 21:00,12,73,26.2,1005.9,16.2,0
8/25/2015 22:00,23,40,24.2,1006,17.2,0
8/25/2015 23:00,18,31,23.8,1006.1,17.3,0
8/26/2015 0:00,18,45,22.5,1006.2,17.8,0
8/26/2015 1:00,19,39,22.5,1006,18.3,0
8/26/2015 2:00,8,34,22.6,1005.6,18.2,0
8/26/2015 3:00,18,46,22.6,1005.5,18.2,0
8/26/2015 4:00,10,41,22.3,1005.6,17.2,0
8/26/2015 5:00,24,37,22.5,1005.7,16.8,0
8/26/2015 6:00,29,22,21.9,1006.1,16.8,0
8/26/2015 7:00,7,28,22.8,1006.5,17,0
8/26/2015 9:00,6,38,25.3,1007,17,0
