date_and_time,PM2.5,O3,TEMPERATURE,PRESSURE,DEWPOINT,RAIN
6/27/2019 12:00,17,0.043,24.1,999.3,20.1,0.2
6/27/2019 13:00,25,0.041,23.3,999.4,21.5,0
6/27/2019 14:00,24,0.041,22.8,1000.3,20.5,0
6/27/2019 15:00,25,0.041,21.7,1001.3,20.2,0.2
6/27/2019 16:00,25,0.037,21.5,1002.1,20.4,0.4
6/27/2019 17:00,27,0.033,21.3,1002.8,20.6,0.3
6/27/2019 18:00,16,0.041,21.1,1002.6,20.3,0.5
6/27/2019 19:00,17,0.045,20.9,1002.2,20.1,0.4
6/27/2019 20:00,21,0.043,20.6,1001.5,19.9,0.4
6/27/2019 21:00,23,0.034,20.6,1000.9,19.9,0.2
6/27/2019 22:00,15,0.03,20.5,1000.9,19.8,0.3
6/27/2019 23:00,14,0.042,20.1,1000.9,19.7,0.1
6/28/2019 0:00,15,0.037,20.4,1000.7,19.6,0.1
6/28/2019 1:00,27,0.028,21.7,1000.9,20.3,0.1
6/28/2019 2:00,17,0.029,22.5,1001.3,20.9,1.1
6/28/2019 3:00,34,0.033,21.5,1001.8,20.6,23.8
6/28/2019 4:00,36,0.053,20.4,1002.9,20.4,21.4
6/28/2019 5:00,35,0.063,21.4,1002.7,19.7,2.6
6/28/2019 6:00,40,0.065,24.2,1001.7,20,0.1
6/28/2019 7:00,36,0.063,25.7,1000.5,20,0
6/28/2019 10:00,28,0.057,25.7,998,21.3,0.1
6/28/2019 11:00,33,0.056,25.4,997.8,21,1.6
6/28/2019 12:00,30,0.053,23.8,998.8,20.9,2.7
6/28/2019 13:00,31,0.05,23,999.5,21.6,0
6/28/2019 14:00,38,0.048,22,1000.6,21.1,0
6/28/2019 15:00,37,0.041,21.6,1001.4,20.9,0
6/28/2019 16:00,41,0.035,22.1,1002.1,21.3,0
6/28/2019 17:00,41,0.031,21.6,1002.5,21.1,0
6/28/2019 18:00,40,0.03,21.3,1002.4,20.9,0
6/28/2019 19:00,33,0.03,21.1,1002.4,20.1,0.6
6/28/2019 20:00,32,0.028,20.8,1002.2,20.3,1.4
6/28/2019 21:00,24,0.032,20.5,1001.8,20.1,0.7
6/28/2019 22:00,28,0.032,20.2,1001.4,20,0.2
6/28/2019 23:00,25,0.028,20,1001,19.9,0
6/29/2019 0:00,26,0.033,20.2,1002.5,19.8,0
6/29/2019 2:00,31,0.04,22.6,1003.2,19.8,0
6/29/2019 3:00,35,0.043,23.6,1003.2,19.6,0.1
6/29/2019 4:00,16,0.058,24.4,1003,19.7,0.1
6/29/2019 5:00,27,0.061,24.6,1002.4,19.9,0.1
6/29/2019 6:00,28,0.063,25.4,1001.3,20,0.1
6/29/2019 7:00,26,0.066,26.7,1000.1,19.7,0.1
6/29/2019 8:00,25,0.064,27,999.3,19.6,0.2
6/29/2019 9:00,25,0.061,25.7,999.5,20.3,0.2
6/29/2019 10:00,26,0.063,25.5,998.9,20.3,0.3
6/29/2019 11:00,30,0.061,24.2,999.4,20.5,1.3
6/29/2019 12:00,36,0.057,22.6,1000.5,20.9,1.2
6/29/2019 13:00,35,0.056,22.2,1000.6,21,5.9
6/29/2019 14:00,39,0.046,22.1,1001.1,20.8,1.6
6/29/2019 15:00,40,0.041,22,1001.9,20.7,0.7
6/29/2019 16:00,43,0.03,21.9,1003,20.8,1.3
6/29/2019 17:00,423,0.033,21.8,1003.7,20.9,1
6/29/2019 18:00,35,0.035,21.6,1003.6,20.9,0.5
6/29/2019 19:00,27,0.048,21.2,1003.7,20.7,0.1
6/29/2019 20:00,38,0.039,20.7,1003.2,20.6,0
6/29/2019 21:00,28,0.058,20.6,1002.9,20.3,0
6/29/2019 22:00,25,0.05,20.3,1002.6,20.1,0
6/29/2019 23:00,22,0.048,20.1,1002.4,20,0
6/30/2019 0:00,27,0.044,20.4,1002.7,19.6,0
6/30/2019 1:00,25,0.044,21.7,1003.1,20.1,0
6/30/2019 2:00,22,0.053,23.2,1003.5,19.8,0
6/30/2019 3:00,30,0.054,23.9,1003.8,20,0.3
6/30/2019 4:00,28,0.061,25,1003.3,19.5,0.1
6/30/2019 5:00,27,0.063,26.2,1002.8,19.2,0
6/30/2019 6:00,28,0.05,26.4,1002.7,19.9,0.4
6/30/2019 7:00,28,0.061,26.2,1002,20.1,0.2
6/30/2019 8:00,33,0.057,25.6,1001.4,19.9,1
6/30/2019 9:00,33,0.057,25.2,1000.6,19.9,1.1
6/30/2019 10:00,37,0.052,24,1000.3,21.3,2.7
6/30/2019 11:00,35,0.056,24.2,1000.1,21.3,1.2
6/30/2019 12:00,37,0.056,24.2,1000.6,20.9,0.2
6/30/2019 13:00,38,0.055,23.5,1001.1,21.1,0
6/30/2019 14:00,44,0.052,22.2,1001.9,21,0
6/30/2019 15:00,38,0.045,21.8,1002.9,20.8,0.1
6/30/2019 16:00,41,0.043,21.5,1004.1,20.7,0.1
6/30/2019 17:00,53,0.029,20.8,1004.8,20.3,0
6/30/2019 18:00,48,0.026,20.3,1004.9,19.9,0
6/30/2019 19:00,37,0.038,20.2,1004.4,19.7,0
6/30/2019 20:00,36,0.029,20,1003.5,19.4,0
6/30/2019 21:00,27,0.031,20,1003,19.3,0
6/30/2019 22:00,30,0.025,19.8,1002.5,19.2,0
6/30/2019 23:00,29,0.025,19.5,1002.6,18.9,0
7/1/2019 0:00,40,0.019,19.4,1003.4,18.6,0
7/1/2019 1:00,38,0.02,21.6,1004,19.6,0
7/1/2019 2:00,43,0.033,24,1004.3,19.2,0
7/1/2019 3:00,51,0.047,25.2,1004,19.2,0
7/1/2019 4:00,39,0.064,26,1003.6,19.4,0
7/1/2019 5:00,29,0.063,26.8,1003.3,19.6,0
7/1/2019 6:00,33,0.066,28,1002.3,20.8,0
7/1/2019 7:00,33,0.074,27.1,1001.3,21.8,2.8
7/1/2019 8:00,37,0.071,25.9,1001.3,21.9,11.4
7/1/2019 9:00,33,0.056,25.1,1001,21.6,4.7
7/1/2019 10:00,35,0.038,25.3,1000.6,20.3,5.2
7/1/2019 11:00,20,0.033,24.4,1001.1,20.6,0.6
7/1/2019 12:00,16,0.028,23.9,1000.7,20.9,0
7/1/2019 13:00,18,0.031,23.5,1001,21.5,0
7/1/2019 14:00,23,0.028,22.1,1001.8,21,0
7/1/2019 15:00,30,0.02,21.9,1002.6,21,0.8
7/1/2019 16:00,31,0.016,22,1004.2,21.3,0.5
7/1/2019 17:00,28,0.016,21.7,1004.6,21.1,0.6
7/1/2019 18:00,21,0.019,21.7,1004.4,21,0.1
7/1/2019 19:00,18,0.029,21.2,1003.5,20.7,0
7/1/2019 20:00,12,0.032,21,1002.7,20.5,0
7/1/2019 21:00,15,0.029,20.6,1002,20.1,0
7/1/2019 23:00,14,0.024,19.8,1002.7,19.3,0
7/2/2019 0:00,26,0.012,20.6,1003.8,19.4,0
7/2/2019 1:00,34,0.013,21.9,1003.9,20.3,0
7/2/2019 2:00,25,0.03,23,1004.4,20.7,0
7/2/2019 12:00,11,0.028,25.5,1001.4,20.5,1.1
7/2/2019 13:00,16,0.031,24.3,1001.8,21.7,0.1
7/2/2019 15:00,16,0.022,22.7,1003.8,21.5,0.1
7/2/2019 16:00,11,0.022,22.1,1004.8,21.4,0
7/2/2019 17:00,11,0.024,21.5,1005,21,0
7/2/2019 18:00,6,0.025,21.8,1005.2,21,0
7/2/2019 20:00,5,0.024,21.1,1004,20.3,0.2
7/2/2019 23:00,1,0.022,20.2,1002.8,19.6,0
7/3/2019 0:00,9,0.015,20.6,1003.6,20.1,0
7/3/2019 1:00,9,0.018,21.9,1004.4,20.6,0
7/3/2019 2:00,17,0.022,23.2,1004.7,20.7,0
7/3/2019 3:00,19,0.027,24.8,1004.3,20.5,0
7/3/2019 4:00,10,0.027,26.6,1003.5,20.7,0
7/3/2019 5:00,11,0.026,27.2,1003.4,21.6,0
7/3/2019 6:00,7,0.028,26.8,1003.1,21.7,1
7/3/2019 7:00,10,0.028,27.3,1002.1,22,1.1
7/3/2019 8:00,8,0.029,26.2,1001.7,21.6,13.9
7/3/2019 9:00,10,0.026,25.1,1001.7,21.5,14.4
7/3/2019 10:00,9,0.024,24,1001.5,21.4,6.6
7/3/2019 11:00,8,0.022,22.9,1001.9,21.5,2.4
7/3/2019 12:00,6,0.02,23.2,1002,21.2,2.9
7/3/2019 13:00,9,0.019,22.8,1002.8,21.4,5.8
7/3/2019 14:00,17,0.016,22.4,1003.9,21.6,4.6
7/3/2019 15:00,7,0.019,22,1004.4,21.5,4.2
7/3/2019 16:00,15,0.019,21.9,1005,21.3,4.7
7/3/2019 17:00,7,0.022,21.9,1005.1,21.2,3
7/3/2019 18:00,10,0.019,21.7,1004.9,21.1,1.1
7/3/2019 19:00,16,0.017,21.7,1004.7,21.1,0.1
7/3/2019 20:00,8,0.023,21.4,1004.3,21,0.2
7/3/2019 21:00,8,0.02,21.2,1003.9,20.7,0.6
7/3/2019 22:00,9,0.018,21.2,1003.7,20.6,1.2
7/3/2019 23:00,8,0.012,21.2,1003.4,20.7,0.7
7/4/2019 0:00,23,0.008,21.3,1003.1,20.9,0.1
7/4/2019 1:00,10,0.016,22.4,1003.1,20.9,0
7/4/2019 2:00,13,0.024,23.5,1003.1,20.7,0.1
7/4/2019 3:00,16,0.034,24,1003,20.8,0.2
7/4/2019 4:00,10,0.035,24.6,1003.3,21,0.5
7/4/2019 5:00,15,0.035,25.4,1002.9,22.3,0.5
7/4/2019 6:00,11,0.042,23.8,1003.4,23.4,1
7/4/2019 7:00,13,0.039,24.6,1002.3,22.7,2
7/4/2019 8:00,12,0.033,24.8,1001.8,22.4,2.4
7/4/2019 9:00,11,0.029,24.2,1001.5,22.1,3.7
7/4/2019 10:00,16,0.023,24,1001.2,21.8,1.4
7/4/2019 11:00,19,0.019,23.7,1000.8,21.6,0.2
7/4/2019 12:00,13,0.015,23.4,1001.2,21.5,0
7/4/2019 13:00,13,0.013,23,1001.3,21.7,3.4
7/4/2019 14:00,16,0.011,22.7,1001.7,21.7,3.3
7/4/2019 15:00,22,0.013,22.4,1002.4,21.6,2.5
7/4/2019 16:00,17,0.015,22.1,1003.3,21.3,1.1
7/4/2019 17:00,15,0.015,21.5,1003.4,20.8,1
7/4/2019 18:00,11,0.015,21.3,1003.4,20.4,1.9
7/4/2019 19:00,10,0.018,21.1,1002.9,20.3,1.5
7/4/2019 20:00,14,0.021,21,1002.3,20.3,0.8
7/4/2019 21:00,7,0.021,21,1001.6,20.4,0.4
7/4/2019 22:00,8,0.018,21,1001.4,20.4,0.2
7/4/2019 23:00,11,0.014,20.9,1001.2,20.4,0.2
7/5/2019 0:00,13,0.011,21,1001.1,20.3,0
7/5/2019 1:00,19,0.016,22.2,1001.9,20.7,0
7/5/2019 2:00,16,0.028,23.3,1002,20.7,0
7/5/2019 3:00,14,0.035,24.4,1001.8,21.7,0
7/5/2019 4:00,18,0.039,25.5,1001.5,23,0.1
7/5/2019 5:00,11,0.04,25.5,1001.1,22,7.6
7/5/2019 6:00,23,0.042,25.6,1000.6,22,5.9
7/5/2019 7:00,17,0.049,25.9,999.3,21.7,5
7/5/2019 8:00,23,0.035,25.1,999.2,22.4,6.1
7/5/2019 9:00,13,0.034,23.9,999.5,20.8,19.5
7/5/2019 10:00,17,0.038,23,998.9,21.1,5.6
7/5/2019 11:00,13,0.029,22.9,998.5,21.3,2
7/5/2019 12:00,9,0.024,23.3,998.2,21.8,0.3
7/5/2019 13:00,18,0.012,23.1,998.8,21.5,0.2
7/5/2019 14:00,15,0.017,22.6,999.4,21.6,0.1
7/5/2019 15:00,17,0.013,22.3,1000.5,21.4,0
7/5/2019 16:00,10,0.019,21.9,1001.4,21.1,0
7/5/2019 17:00,6,0.027,21.6,1001.6,20.9,0.1
7/5/2019 18:00,2,0.023,21.4,1001.8,20.6,1
7/5/2019 19:00,1,0.023,21.1,1001.4,20.3,0.8
7/5/2019 20:00,2,0.019,20.9,1001,20.3,0.1
7/5/2019 21:00,3,0.017,20.6,1000.6,20.1,0
7/5/2019 22:00,3,0.019,20.4,1000.2,19.9,0
7/5/2019 23:00,2,0.012,20.3,999.9,19.7,0
7/6/2019 2:00,6,0.024,22.5,1000.8,20.2,0
7/6/2019 3:00,7,0.032,24.8,1000,20.4,0
7/6/2019 4:00,7,0.037,26.4,999.1,20.5,0
7/6/2019 5:00,9,0.036,26.6,999.3,21,0.4
7/6/2019 6:00,10,0.051,25.2,999.8,20.9,5.3
7/6/2019 11:00,8,0.02,23,997.8,20.9,2.3
7/6/2019 12:00,12,0.016,22.4,998.1,21.1,9
7/6/2019 13:00,8,0.021,22.2,999,20.9,5
7/6/2019 14:00,6,0.02,21.6,999.7,21,13.7
7/6/2019 18:00,3,0.023,21.3,1000.3,21,2
7/6/2019 19:00,2,0.019,20.9,999.5,20.7,1.3
7/7/2019 0:00,1,0.012,20.7,999,19.7,0
7/7/2019 1:00,6,0.013,21.3,999.4,20,0
7/7/2019 2:00,12,0.02,22.3,999.7,20,0
7/7/2019 3:00,9,0.032,23.5,999.5,20.3,0
7/7/2019 4:00,6,0.029,24.2,999.8,20.2,0
7/7/2019 5:00,8,0.029,24.1,1000.3,20.4,0.1
7/7/2019 6:00,6,0.028,24.2,1000.4,21,0.2
7/7/2019 7:00,4,0.027,23.5,1000.1,21.1,3.8
7/7/2019 8:00,6,0.026,23.6,999.8,21.8,1.2
7/7/2019 9:00,10,0.025,23.4,999.3,21.3,1.4
7/7/2019 10:00,5,0.031,23.6,998.7,21.1,0.2
7/7/2019 11:00,8,0.029,23.9,998.7,20.6,0.5
7/7/2019 12:00,8,0.027,23,999.5,20.8,0
7/7/2019 13:00,14,0.018,22.6,999.9,21.5,5.5
7/7/2019 14:00,17,0.008,22.1,1000.4,21.6,6.9
7/7/2019 15:00,18,0.007,21.8,1001.2,21.4,3
7/7/2019 16:00,21,0.009,21.7,1001.4,21.4,1.1
7/7/2019 20:00,4,0.012,21.2,1000.3,20.9,0.1
7/8/2019 7:00,10,0.043,23.4,1000.8,20.9,2.3
7/8/2019 8:00,8,0.041,24,1000.1,21,0.9
7/8/2019 9:00,9,0.037,23.6,999.6,21.1,0.3
7/8/2019 10:00,14,0.028,23.9,998.9,21,0.1
7/8/2019 11:00,16,0.02,24.3,998.6,20.8,0
7/8/2019 12:00,5,0.028,23.6,999,20.8,0.1
7/8/2019 13:00,5,0.03,22.6,1000.1,21,0.2
7/8/2019 14:00,16,0.019,22.1,1000.9,21.2,0.7
7/8/2019 15:00,23,0.012,21.8,1001.3,21,1.2
7/8/2019 16:00,10,0.015,21.5,1001.7,20.8,0.9
7/8/2019 17:00,16,0.022,21.5,1001.9,20.6,2.5
7/8/2019 18:00,5,0.025,21.6,1001.7,20.3,1.9
7/8/2019 19:00,3,0.028,21.3,1000.7,20.3,1.9
7/8/2019 20:00,2,0.028,21,1000.1,20.3,1.5
7/8/2019 21:00,2,0.029,21.1,999.3,20.3,0.5
7/9/2019 0:00,1,0.027,20.9,1000.4,20,1.4
7/9/2019 1:00,3,0.026,21.4,1000.9,20.2,3.5
7/9/2019 2:00,3,0.026,21.7,1001.4,20.4,9.8
7/9/2019 3:00,9,0.027,21.8,1002,20.4,6.4
7/9/2019 4:00,7,0.029,21.9,1001.9,20.4,1.5
7/9/2019 5:00,3,0.028,22.4,1001.7,20.7,0.6
7/9/2019 6:00,4,0.033,23.7,1000.9,20.5,0.4
7/9/2019 7:00,6,0.03,24.4,1000.1,20.4,0.2
7/9/2019 8:00,6,0.03,24.6,999.5,20.6,0.3
7/9/2019 9:00,7,0.024,23.9,999.2,20.2,0.5
7/9/2019 10:00,14,0.027,23.3,999,20.2,0.4
7/9/2019 11:00,16,0.024,23.4,999,20.3,0.6
7/9/2019 12:00,11,0.027,21.9,999.9,20.5,0.5
7/9/2019 13:00,17,0.027,21.6,1000.6,20.8,0.8
7/9/2019 14:00,25,0.014,21.3,1001.4,20.3,1.8
7/9/2019 15:00,37,0.007,21.1,1001.5,20.1,2.5
7/9/2019 16:00,17,0.009,20.9,1001.8,20,1.2
7/9/2019 17:00,10,0.012,20.8,1001.8,19.9,0.4
7/9/2019 18:00,9,0.013,20.8,1001.2,20,0.4
7/9/2019 19:00,6,0.019,20.5,1000.1,19.8,0.7
7/9/2019 20:00,5,0.017,20.5,999.5,19.7,2.3
7/9/2019 21:00,4,0.017,20.4,999.1,19.7,7.6
7/9/2019 22:00,5,0.015,20.4,999.1,19.5,15.5
7/9/2019 23:00,7,0.012,20.3,998.8,19.6,6.5
7/10/2019 0:00,11,0.008,20.3,1000.4,19.4,0.4
7/10/2019 1:00,8,0.008,20.4,1000.9,19.4,1.1
7/10/2019 2:00,16,0.011,20.8,1000.8,19.8,1
7/10/2019 3:00,19,0.021,21.6,1000.4,19.8,0.3
7/10/2019 4:00,12,0.028,23.7,1000,19.9,0
7/10/2019 5:00,25,0.038,25,999.7,19.7,0
7/10/2019 6:00,19,0.047,24.4,999.9,20,0.1
7/10/2019 7:00,4,0.032,23.9,999.5,19.9,0.3
7/10/2019 8:00,2,0.04,23.5,998.8,19.9,0.2
7/10/2019 9:00,7,0.049,23.9,997.9,20,0.2
7/10/2019 10:00,8,0.038,24.2,997.3,19.8,0.1
7/10/2019 11:00,8,0.042,24.2,997.2,19.8,0
7/10/2019 12:00,9,0.034,22.8,997.4,20.2,0.1
7/10/2019 13:00,8,0.029,22,998.7,20.9,1.3
7/10/2019 14:00,14,0.027,21.6,999.1,20.6,2
7/10/2019 15:00,17,0.022,21.4,999.6,20.4,2
7/10/2019 16:00,13,0.022,21.2,1000.1,20.1,1.6
7/10/2019 17:00,7,0.027,21,1000.2,20,6.1
7/10/2019 18:00,6,0.031,20.8,999.8,19.9,7.2
7/10/2019 19:00,4,0.035,20.6,999.2,19.8,1.2
7/10/2019 20:00,2,0.033,20.6,998.8,19.6,1.2
7/10/2019 21:00,5,0.038,20.4,998.4,19.4,1.8
7/10/2019 22:00,6,0.036,20.4,998.2,19.3,4
7/10/2019 23:00,3,0.033,20.5,997.9,19.3,1.9
7/11/2019 0:00,2,0.032,20.6,999.5,18.8,0.7
7/11/2019 1:00,2,0.031,20.8,999.8,19,4.1
7/11/2019 2:00,3,0.031,21,999.7,19.3,0.8
7/11/2019 3:00,10,0.021,21.9,1000.1,19.9,0.9
7/11/2019 4:00,6,0.035,21.4,1000.6,19.9,7.4
7/11/2019 5:00,5,0.036,21.1,1000.7,19.4,11.7
7/11/2019 6:00,3,0.033,21.4,1000.6,19.7,13.8
7/11/2019 8:00,4,0.031,21.6,999.2,20.2,5
7/11/2019 9:00,3,0.035,21.5,999.4,19.9,3.9
7/11/2019 10:00,1,0.035,21.5,999.3,19.9,1.4
7/11/2019 11:00,2,0.035,21.5,998.8,20.2,2.4
7/11/2019 12:00,3,0.034,21.7,997.7,19.8,4.9
7/11/2019 13:00,2,0.035,21.3,998.5,19.7,8.9
7/11/2019 14:00,1,0.037,20.8,999.9,19.4,8.6
7/11/2019 18:00,1,0.04,20.8,1001.2,19.7,1.1
7/12/2019 1:00,2,0.026,20.4,1001.2,19.1,9.9
7/12/2019 2:00,5,0.023,20.5,1001.8,19.1,6.5
7/12/2019 3:00,5,0.023,20.6,1002.1,19.3,14.6
7/12/2019 4:00,2,0.03,20.8,1002.8,19.4,13.3
7/12/2019 7:00,4,0.048,21.5,1002.8,20,3
7/12/2019 8:00,2,0.043,21.4,1001.8,20,3.5
7/12/2019 10:00,2,0.046,21.3,1001.6,20.1,7.5
7/12/2019 11:00,2,0.045,20.9,1001.3,19.7,4.7
7/12/2019 12:00,5,0.035,20.7,1002.8,19.6,2.9
7/12/2019 13:00,7,0.034,20.2,1003.5,19.4,12.8
7/12/2019 14:00,6,0.036,20,1004,19,4.5
7/12/2019 15:00,7,0.03,20,1004.2,18.9,1.9
7/12/2019 16:00,4,0.038,20.1,1003.9,19,0.7
7/12/2019 21:00,3,0.028,19.6,1001.5,19,5.6
7/12/2019 22:00,1,0.035,19.6,1001.7,19.1,6.3
7/13/2019 0:00,1,0.026,18.9,1002.1,17.6,1.2
7/13/2019 2:00,4,0.029,19.2,1002.1,17.2,5.5
7/13/2019 3:00,3,0.034,19.6,1002.8,17.6,2.7
7/13/2019 4:00,3,0.034,19.9,1003.1,17.9,2.8
7/13/2019 5:00,5,0.039,19.9,1003.6,18.3,2.2
7/13/2019 6:00,4,0.036,20,1003.4,18,0.6
7/13/2019 7:00,6,0.036,20.1,1002.7,17.9,0.2
7/13/2019 8:00,4,0.037,21,1002.1,17.6,0
7/13/2019 9:00,4,0.039,22.9,1001.4,17.2,0
7/13/2019 10:00,10,0.046,23.4,1001.2,17.8,0
7/13/2019 11:00,9,0.041,23.5,1000.8,18.2,0
7/13/2019 12:00,8,0.031,22.2,1000.4,18,1
7/13/2019 13:00,20,0.021,20.9,1000.6,19,0
7/13/2019 14:00,32,0.013,20.3,1001.5,17.7,0
7/13/2019 15:00,34,0.014,20.6,1002.1,17.4,0
7/13/2019 16:00,39,0.008,19.6,1002.9,17.7,0
7/13/2019 17:00,24,0.009,19.5,1002.9,18,0
7/13/2019 18:00,10,0.02,19,1002.4,17.8,0
7/13/2019 19:00,5,0.025,18.5,1001.1,17.6,0
7/13/2019 20:00,3,0.025,18.4,1000,17.9,4.2
7/13/2019 21:00,4,0.022,18.9,999.1,18.4,5.3
7/13/2019 22:00,3,0.021,18.9,999.6,18.4,0.9
7/13/2019 23:00,4,0.019,18.7,999.2,18.2,3.3
7/14/2019 0:00,3,0.015,18.9,1000.6,18.1,12.7
7/14/2019 1:00,9,0.016,19.3,1001.1,18.4,2.4
7/14/2019 2:00,13,0.02,19.8,1001.5,18.7,0.9
7/14/2019 3:00,15,0.023,20.2,1002.1,18.6,0.5
7/14/2019 4:00,22,0.023,21.4,1002.1,19.1,0.2
7/14/2019 5:00,17,0.034,21.8,1002.2,19.4,0.9
7/14/2019 6:00,16,0.041,21.8,1002,19.6,0.6
7/14/2019 7:00,13,0.036,23,1001.1,20.3,0.3
7/14/2019 8:00,10,0.046,22.9,1000.3,20.1,2
7/14/2019 9:00,15,0.044,22.2,1000.1,20.3,6
7/14/2019 10:00,22,0.04,22.4,1000,19.8,7.3
7/14/2019 11:00,19,0.031,21.4,1000,19.4,1
7/14/2019 12:00,20,0.026,22.1,1000,19.3,0.3
7/14/2019 13:00,17,0.023,21.4,1000.2,19.8,0.1
7/14/2019 14:00,17,0.021,21,1000.6,20.1,2
7/14/2019 15:00,18,0.018,20.7,1001.6,19.8,2.1
7/14/2019 16:00,17,0.018,20.1,1002.2,19.6,0.4
7/14/2019 17:00,14,0.021,19.9,1002.1,19.5,1.4
7/14/2019 18:00,13,0.024,19.6,1002,19.1,2.3
7/14/2019 19:00,11,0.022,19.4,1001.3,19,2.5
7/14/2019 20:00,11,0.018,19.4,1001,19,3.2
7/14/2019 21:00,10,0.023,19.3,1000.6,18.9,0.8
7/14/2019 22:00,16,0.032,19,1000.6,18.7,0.5
7/14/2019 23:00,6,0.035,18.8,1000.5,18.5,0.6
7/15/2019 0:00,5,0.027,20,998.6,19.2,0.2
7/15/2019 1:00,10,0.021,20.7,999.6,19.4,2.1
7/15/2019 2:00,21,0.019,21.5,1000.7,20.1,0.8
7/15/2019 3:00,24,0.031,23,1001.2,21.1,0.7
7/15/2019 4:00,30,0.039,23.3,1001.6,22,0.9
7/15/2019 5:00,44,0.043,24,1001.9,22.4,3.7
7/15/2019 6:00,49,0.043,24.3,1002,22.5,4.5
7/15/2019 7:00,46,0.046,24.4,1001.6,22.6,2.2
7/15/2019 8:00,53,0.06,24.4,1001,23.3,0.6
7/15/2019 9:00,44,0.045,24.5,1001,23.3,0.9
7/15/2019 10:00,40,0.037,23.1,1001.5,21.8,2.6
7/15/2019 11:00,40,0.035,22.6,1001.4,22.1,0.5
7/15/2019 12:00,38,0.031,22.9,1000.5,20.6,1.9
7/15/2019 13:00,43,0.025,22.1,1001,21.4,0.4
7/15/2019 14:00,38,0.027,21.6,1002.1,21,2
7/15/2019 15:00,18,0.029,21.3,1002.8,20.5,1.9
7/15/2019 16:00,23,0.025,21,1003.1,20.1,0.2
7/15/2019 17:00,15,0.023,20.7,1004,20,0.1
7/15/2019 18:00,23,0.017,20.4,1004.2,19.7,0.2
7/15/2019 19:00,18,0.017,20.4,1003.3,19.6,0.3
7/15/2019 20:00,24,0.016,20.2,1003,19.4,0.5
7/15/2019 21:00,15,0.017,20.3,1002.8,19.2,1.9
7/15/2019 22:00,19,0.021,20,1002.9,18.9,1.7
7/15/2019 23:00,17,0.02,19.9,1003.1,19.2,1.8
7/16/2019 0:00,13,0.024,19.4,1003.9,18.6,0.9
7/16/2019 1:00,14,0.017,20.4,1004.8,18.6,0.1
7/16/2019 2:00,18,0.025,21.1,1005.3,18.4,0.2
7/16/2019 3:00,25,0.037,21.5,1005.9,19.1,0.9
7/16/2019 4:00,27,0.047,21.6,1006.1,19.4,1
7/16/2019 5:00,40,0.063,21.8,1006.4,19.7,1.3
7/16/2019 6:00,46,0.088,22,1006.2,19.7,1.9
7/16/2019 7:00,32,0.052,22,1005.6,19.6,1.2
7/16/2019 8:00,22,0.041,22.5,1004.9,19.6,1.1
7/16/2019 9:00,31,0.033,22.6,1004.3,20.8,0.7
7/16/2019 10:00,28,0.033,22.3,1003.5,21,0.9
7/16/2019 11:00,30,0.03,22.6,1002.7,20.7,0.1
7/16/2019 12:00,25,0.046,21.7,1003.3,19.2,0.1
7/16/2019 13:00,29,0.031,21.3,1003,19.8,0.3
7/16/2019 14:00,32,0.02,20.8,1003.6,19.6,0
7/16/2019 15:00,30,0.019,19.8,1004.7,18.9,0
7/16/2019 16:00,28,0.015,20.4,1006.2,19.1,0
7/16/2019 17:00,29,0.012,20,1007.1,19.4,0.3
7/16/2019 18:00,17,0.027,19.7,1007.1,19.2,0.2
7/16/2019 19:00,14,0.026,19.6,1006.5,19,0.3
7/16/2019 20:00,21,0.027,19.2,1005.7,18.7,0.4
7/16/2019 21:00,17,0.029,19.2,1005.2,18.7,0.3
7/16/2019 22:00,13,0.02,19.3,1005,18.8,0.2
7/16/2019 23:00,19,0.016,19.1,1005.3,18.6,0
7/17/2019 0:00,22,0.018,19.4,1005,18.8,0
7/17/2019 1:00,27,0.016,20.8,1005.5,19.3,0.2
7/17/2019 2:00,36,0.024,21.5,1006,19,0
7/17/2019 3:00,31,0.038,22.1,1006.4,19.2,0
7/17/2019 4:00,30,0.052,23,1006.3,19.1,0.4
7/17/2019 5:00,32,0.047,23.7,1005.7,19.4,0.7
7/17/2019 6:00,26,0.041,24.6,1005,20.8,0.1
7/17/2019 7:00,28,0.034,25.1,1004.2,21.2,0.2
7/17/2019 8:00,26,0.032,25.2,1003.2,20.7,0.2
7/17/2019 9:00,30,0.031,25,1002.7,20.8,1.7
7/17/2019 10:00,29,0.03,24.7,1002.3,20.7,1.4
7/17/2019 11:00,26,0.029,24,1002.3,20.1,1.1
7/17/2019 12:00,25,0.027,23.9,1002.6,19.1,0.1
7/17/2019 13:00,27,0.026,22.6,1003.3,20.6,0
7/17/2019 14:00,23,0.025,22.6,1004.4,19.1,0
7/17/2019 15:00,24,0.028,22.1,1005.3,19.2,0
7/17/2019 16:00,23,0.03,21.4,1006.1,19.5,0
7/17/2019 17:00,20,0.029,21,1006.8,19.6,0
7/17/2019 18:00,16,0.024,21.4,1006.9,19,0.5
7/17/2019 19:00,18,0.026,20.6,1006.4,20,1
7/17/2019 20:00,11,0.025,20.8,1005.9,20,3.6
7/17/2019 21:00,13,0.027,20.7,1005.5,19.9,4.9
7/17/2019 22:00,13,0.027,20.5,1005.6,19.8,4
7/17/2019 23:00,13,0.027,20,1005.9,19.8,3.2
7/18/2019 0:00,8,0.027,20.2,1006.1,19.6,0.6
